,id,ticker,title,link,topic,published_est,market,begin_price,end_price,index_begin_price,index_end_price,daily_return,index_return,daily_alpha,actual_action,predicted_action,confidence
65,98,ADXN,Addex Shareholders Approve All Resolutions at Extraordinary General Meeting,https://www.globenewswire.com/news-release/2023/12/20/2799005/0/en/Addex-Shareholders-Approve-All-Resolutions-at-Extraordinary-General-Meeting.html,European Regulatory News,2023-12-20 01:00:00,overnight,,,,,,,,,short,
66,99,ADXN,Addex to Present at Biotech Showcase™ 2024,https://www.globenewswire.com/news-release/2024/01/05/2804455/0/en/Addex-to-Present-at-Biotech-Showcase-2024.html,European Regulatory News,2024-01-05 01:30:00,overnight,,,,,,,,,long,
67,86,ADXN,Addex mGlu2 NAM Cognition Program Receives €4 Million Grant,https://www.globenewswire.com/news-release/2023/09/20/2746109/0/en/Addex-mGlu2-NAM-Cognition-Program-Receives-4-Million-Grant.html,European Regulatory News,2023-09-20 01:00:00,overnight,,,,,,,,,long,
68,92,ADXN,Addex mGlu2 NAM Cognition Program Receives €4 Million Grant,https://www.globenewswire.com/news-release/2023/09/20/2746109/0/en/Addex-mGlu2-NAM-Cognition-Program-Receives-4-Million-Grant.html,European Regulatory News,2023-09-20 01:00:00,no_market,,,,,,,,,long,
69,87,ADXN,Addex mGlu2PAM Demonstrates Potential in Substance Use Disorder,https://www.globenewswire.com/news-release/2023/07/24/2709220/0/en/Addex-mGlu2PAM-Demonstrates-Potential-in-Substance-Use-Disorder.html,European Regulatory News,2023-07-24 01:00:00,overnight,,,,,,,,,long,
70,93,ADXN,Addex’s Dipraglurant Development in Post-Stroke Recovery Supported by Data Published in Brain,https://www.globenewswire.com/news-release/2023/09/04/2736453/0/en/Addex-s-Dipraglurant-Development-in-Post-Stroke-Recovery-Supported-by-Data-Published-in-Brain.html,European Regulatory News,2023-09-04 01:00:00,no_market,,,,,,,,,long,
71,82,ADXN,Addex Regains Nasdaq Listing Compliance,https://www.globenewswire.com/news-release/2023/11/08/2775790/0/en/Addex-Regains-Nasdaq-Listing-Compliance.html,European Regulatory News,2023-11-08 01:00:00,overnight,,,,,,,,,long,
72,80,ADXN,Addex Reports Q1 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/05/11/2666253/0/en/Addex-Reports-Q1-2023-Financial-Results-and-Provides-Corporate-Update.html,European Regulatory News,2023-05-11 01:00:00,no_market,,,,,,,,,long,
73,83,ADXN,Addex Reports Q1 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/05/11/2666253/0/en/Addex-Reports-Q1-2023-Financial-Results-and-Provides-Corporate-Update.html,European Regulatory News,2023-05-11 01:00:00,overnight,,,,,,,,,long,
74,84,ADXN,Addex ADX71149 Phase 2 Epilepsy Study Expected to Readout Data in  Q2 2024,https://www.globenewswire.com/news-release/2023/09/05/2736936/0/en/Addex-ADX71149-Phase-2-Epilepsy-Study-Expected-to-Readout-Data-in-Q2-2024.html,European Regulatory News,2023-09-05 01:00:00,overnight,,,,,,,,,long,
75,89,ADXN,Addex Reports Q3 2023 Financial Results and Provides Corporate Update,https://www.globenewswire.com/news-release/2023/11/29/2787467/0/en/Addex-Reports-Q3-2023-Financial-Results-and-Provides-Corporate-Update.html,European Regulatory News,2023-11-29 01:00:00,no_market,,,,,,,,,long,
76,90,ADXN,Addex Announces Plan to Implement ADS Ratio Change,https://www.globenewswire.com/news-release/2023/10/06/2756301/0/en/Addex-Announces-Plan-to-Implement-ADS-Ratio-Change.html,European Regulatory News,2023-10-06 16:00:00,after_hours,,,,,,,,,long,
77,94,ADXN,Addex Announces Participation in the Bio-Europe 2023 Conference,https://www.globenewswire.com/news-release/2023/11/02/2771873/0/en/Addex-Announces-Participation-in-the-Bio-Europe-2023-Conference.html,European Regulatory News,2023-11-02 02:00:00,no_market,,,,,,,,,long,
78,95,ADXN,Addex to Present at the Swiss Equities Baader Conference,https://www.globenewswire.com/news-release/2024/01/09/2805955/0/en/Addex-to-Present-at-the-Swiss-Equities-Baader-Conference.html,European Regulatory News,2024-01-09 01:00:00,overnight,,,,,,,,,long,
79,96,ADXN,Addex Creates Treasury Shares,https://www.globenewswire.com/news-release/2023/12/14/2795964/0/en/Addex-Creates-Treasury-Shares.html,European Regulatory News,2023-12-14 01:00:00,overnight,,,,,,,,,long,
80,107,AKRO,Akero Therapeutics Reports Third Quarter 2023 Financial Results and Provides Business Update,https://www.globenewswire.com/news-release/2023/11/13/2778893/0/en/Akero-Therapeutics-Reports-Third-Quarter-2023-Financial-Results-and-Provides-Business-Update.html,Earnings Releases and Operating Results,2023-11-13 07:00:00,pre_market,14.1599998474,14.1400003433,440.6099853516,439.2300109863,-0.0014123944,-0.0031319634,0.0017195691,long,short,
81,108,AKRO,Akero Therapeutics to Present at the 41st Annual J.P. Morgan Healthcare Conference,https://www.globenewswire.com/news-release/2023/01/04/2582867/0/en/Akero-Therapeutics-to-Present-at-the-41st-Annual-J-P-Morgan-Healthcare-Conference.html,Trade Show,2023-01-04 08:00:00,pre_market,49.4900016785,49.5900001526,380.8200073242,383.1799926758,0.0020205793,0.0061971149,-0.0041765356,short,short,
82,109,AKRO,Akero Therapeutics Announces Publication of the Harmony Phase 2b Trial Results in The Lancet Gastroenterology & Hepatology,https://www.globenewswire.com/news-release/2023/10/04/2754507/0/en/Akero-Therapeutics-Announces-Publication-of-the-Harmony-Phase-2b-Trial-Results-in-The-Lancet-Gastroenterology-Hepatology.html,Clinical Study,2023-10-04 08:00:00,pre_market,47.4599990845,47.8199996948,421.5899963379,422.0700073242,0.007585348,0.001138573,0.006446775,long,long,
83,110,AKRO,Akero Therapeutics to Present Late-Breaking Oral and Poster Presentations on EFX at AASLD’s The Liver Meeting® 2023,https://www.globenewswire.com/news-release/2023/11/10/2778341/0/en/Akero-Therapeutics-to-Present-Late-Breaking-Oral-and-Poster-Presentations-on-EFX-at-AASLD-s-The-Liver-Meeting-2023.html,Clinical Study,2023-11-10 08:57:00,pre_market,14.0799999237,14.3400001526,433.8399963379,435.9800109863,0.0184659254,0.0049327279,0.0135331976,long,long,
84,111,AKRO,"Akero Therapeutics Reports Encouraging 36-Week Analysis of 96-Week Phase 2b SYMMETRY Study, with a Trend on Fibrosis Improvement and Statistically Significant Results for NASH Resolution, Markers of Liver Injury and Fibrosis, Insulin Sensitization and Lipoproteins",https://www.globenewswire.com/news-release/2023/10/10/2757329/0/en/Akero-Therapeutics-Reports-Encouraging-36-Week-Analysis-of-96-Week-Phase-2b-SYMMETRY-Study-with-a-Trend-on-Fibrosis-Improvement-and-Statistically-Significant-Results-for-NASH-Resol.html,Clinical Study,2023-10-10 07:00:00,pre_market,48.5400009155,19.8700008392,432.2900085449,432.9400024414,-0.5906468796,0.0015036061,-0.5921504857,short,short,
85,112,AKRO,Akero Therapeutics Reports Fourth Quarter and Full Year 2022 Financial Results,https://www.globenewswire.com/news-release/2023/03/17/2629388/0/en/Akero-Therapeutics-Reports-Fourth-Quarter-and-Full-Year-2022-Financial-Results.html,Earnings Releases and Operating Results,2023-03-17 07:00:00,pre_market,39.7400016785,39.9700012207,396.1099853516,393.2200012207,0.0057876078,-0.0072959134,0.0130835211,long,long,
86,113,AKRO,Akero Therapeutics to Present at Upcoming Healthcare Conferences in September,https://www.globenewswire.com/news-release/2023/08/31/2735089/0/en/Akero-Therapeutics-to-Present-at-Upcoming-Healthcare-Conferences-in-September.html,Calendar of Events,2023-08-31 07:00:00,pre_market,49.7099990845,49.6300010681,451.0100097656,451.6499938965,-0.0016092943,0.0014190021,-0.0030282963,short,short,
87,102,AEON,AEON Biopharma Presents Positive Results from Phase 2 Clinical Trial of ABP-450 (prabotulinumtoxinA) in Cervical Dystonia at the International Parkinson and Movement Disorders Society Congress®,https://www.globenewswire.com/news-release/2023/08/29/2733326/0/en/AEON-Biopharma-Presents-Positive-Results-from-Phase-2-Clinical-Trial-of-ABP-450-prabotulinumtoxinA-in-Cervical-Dystonia-at-the-International-Parkinson-and-Movement-Disorders-Societ.html,Research Analysis and Reports,2023-08-29 08:00:00,pre_market,4.1100001335,4.2699999809,442.7600097656,442.6499938965,0.038929402,-0.0002484774,0.0391778794,long,long,
88,114,AKRO,Akero Therapeutics Reports First Quarter 2023 Financial Results and Provides Business Update,https://www.globenewswire.com/news-release/2023/05/15/2668591/0/en/Akero-Therapeutics-Reports-First-Quarter-2023-Financial-Results-and-Provides-Business-Update.html,Earnings Releases and Operating Results,2023-05-15 07:00:00,pre_market,46.3300018311,45.8600006104,411.5899963379,412.2200012207,-0.0101446407,0.0015306613,-0.011675302,short,short,
89,115,AKRO,"Akero Therapeutics Appoints Patrick Lamy as Senior Vice President, Commercial Strategy",https://www.globenewswire.com/news-release/2023/01/10/2586110/0/en/Akero-Therapeutics-Appoints-Patrick-Lamy-as-Senior-Vice-President-Commercial-Strategy.html,Management Changes,2023-01-10 08:00:00,pre_market,44.0900001526,44.2599983215,387.8599853516,387.25,0.0038557081,-0.0015726947,0.0054284028,long,short,
90,104,AEON,AEON Biopharma Completes Enrollment in Phase 2 Study of ABP-450 (prabotulinumtoxinA) for Preventive Treatment of Chronic Migraine,https://www.globenewswire.com/news-release/2023/12/12/2794700/0/en/AEON-Biopharma-Completes-Enrollment-in-Phase-2-Study-of-ABP-450-prabotulinumtoxinA-for-Preventive-Treatment-of-Chronic-Migraine.html,Clinical Study,2023-12-12 08:00:00,pre_market,6.5,6.6700000763,461.9899902344,461.6300048828,0.0261538579,-0.000779206,0.0269330638,long,long,
91,103,AEON,"Strathspey Crown Holdings Group, LLC Provides Clarifying Statement Regarding Form 4 Filing with SEC for Holdings in AEON Biopharma",https://www.globenewswire.com/news-release/2023/08/16/2726201/0/en/Strathspey-Crown-Holdings-Group-LLC-Provides-Clarifying-Statement-Regarding-Form-4-Filing-with-SEC-for-Holdings-in-AEON-Biopharma.html,Regulatory information,2023-08-16 07:00:00,pre_market,4.1100001335,4.5999999046,442.8900146484,442.4599914551,0.1192213516,-0.000970948,0.1201922997,long,long,
92,117,AKRO,Akero Therapeutics’ Phase 2b SYMMETRY Cohort D Study Met Safety & Tolerability Endpoints and Showed Adding EFX to GLP-1 Therapy Significantly Improved Non-Invasive Markers of NASH-Related Disease,https://www.globenewswire.com/news-release/2023/06/05/2681816/0/en/Akero-Therapeutics-Phase-2b-SYMMETRY-Cohort-D-Study-Met-Safety-Tolerability-Endpoints-and-Showed-Adding-EFX-to-GLP-1-Therapy-Significantly-Improved-Non-Invasive-Markers-of-NASH-Rel.html,Clinical Study,2023-06-05 07:00:00,pre_market,46.7299995422,45.8699989319,427.9200134277,428.2799987793,-0.0184036084,0.0008412445,-0.0192448528,short,long,
93,116,AKRO,Akero Therapeutics Reports Second Quarter 2023 Financial Results and Provides Business Update,https://www.globenewswire.com/news-release/2023/08/11/2723407/0/en/Akero-Therapeutics-Reports-Second-Quarter-2023-Financial-Results-and-Provides-Business-Update.html,Earnings Releases and Operating Results,2023-08-11 06:00:00,pre_market,44.6100006104,46.1100006104,445.9100036621,443.9700012207,0.0336247474,-0.0043506592,0.0379754065,long,long,
94,125,AKYA,Akoya Biosciences Introduces PhenoCode Discovery Panels to Simplify PhenoCycler-Fusion Workflow,https://www.globenewswire.com/news-release/2023/04/12/2645262/0/en/Akoya-Biosciences-Introduces-PhenoCode-Discovery-Panels-to-Simplify-PhenoCycler-Fusion-Workflow.html,Product / Services Announcement,2023-04-12 08:00:00,pre_market,7.25,7.4499998093,409.7200012207,411.8699951172,0.0275861806,0.0052474712,0.0223387094,long,long,
95,126,AKYA,Akoya Biosciences to Present First-of-its-Kind Spatial Multiomics Dataset at 2023 AGBT General Meeting,https://www.globenewswire.com/news-release/2023/02/01/2599401/0/en/Akoya-Biosciences-to-Present-First-of-its-Kind-Spatial-Multiomics-Dataset-at-2023-AGBT-General-Meeting.html,Health,2023-02-01 08:00:00,pre_market,11.25,11.3000001907,406.4800109863,405.2099914551,0.0044444614,-0.0031244329,0.0075688943,long,long,
96,127,AKYA,Akoya to Participate at Three Upcoming Investor Conferences,https://www.globenewswire.com/news-release/2023/11/02/2772246/0/en/Akoya-to-Participate-at-Three-Upcoming-Investor-Conferences.html,Calendar of Events,2023-11-02 08:00:00,pre_market,3.4100000858,3.5,422.6600036621,426.5799865723,0.026392936,0.0092745537,0.0171183823,long,long,
97,129,AKYA,"Akoya to Report Fourth Quarter and Full Year 2022 Financial Results on March 6th, 2023 and Participate at Two Upcoming Investor Conferences",https://www.globenewswire.com/news-release/2023/02/06/2602048/0/en/Akoya-to-Report-Fourth-Quarter-and-Full-Year-2022-Financial-Results-on-March-6th-2023-and-Participate-at-Two-Upcoming-Investor-Conferences.html,Conference Calls/ Webcasts,2023-02-06 08:05:00,pre_market,11.9899997711,11.9099998474,412.3500061035,409.7900085449,-0.0066722206,-0.0062083122,-0.0004639085,short,short,
98,130,AKYA,"Akoya to Report Second Quarter 2023 Financial Results on August 7th, 2023",https://www.globenewswire.com/news-release/2023/07/12/2703488/0/en/Akoya-to-Report-Second-Quarter-2023-Financial-Results-on-August-7th-2023.html,Conference Calls/ Webcasts,2023-07-12 08:05:00,pre_market,7.25,7.0399999619,442.4599914551,446.3900146484,-0.0289655225,0.0088822114,-0.0378477339,short,short,
99,131,AKYA,Akoya Biosciences to Showcase New Spatial Biology 2.0 Solutions and Spatial Phenotyping Data at SITC 2023,https://www.globenewswire.com/news-release/2023/10/31/2770244/0/en/Akoya-Biosciences-to-Showcase-New-Spatial-Biology-2-0-Solutions-and-Spatial-Phenotyping-Data-at-SITC-2023.html,Calendar of Events,2023-10-31 09:00:00,pre_market,3.4000000954,3.3900001049,415.5899963379,416.1799926758,-0.0029411736,0.0014196596,-0.0043608332,short,short,
100,132,AKYA,Akoya Biosciences and Enable Medicine Introduce Cloud Platform to Power Faster Analysis of PhenoCycler-Fusion Data,https://www.globenewswire.com/news-release/2023/04/12/2645278/0/en/Akoya-Biosciences-and-Enable-Medicine-Introduce-Cloud-Platform-to-Power-Faster-Analysis-of-PhenoCycler-Fusion-Data.html,Partnerships,2023-04-12 08:00:00,pre_market,7.25,7.4499998093,409.7200012207,411.8699951172,0.0275861806,0.0052474712,0.0223387094,long,long,
101,133,AKYA,Akoya Biosciences Announces Appointment of Jennifer Kamocsay as General Counsel,https://www.globenewswire.com/news-release/2023/02/28/2617008/0/en/Akoya-Biosciences-Announces-Appointment-of-Jennifer-Kamocsay-as-General-Counsel.html,Directors and Officers,2023-02-28 08:00:00,pre_market,12.1899995804,12.1899995804,397.7300109863,397.2300109863,0.0,-0.0012571342,0.0012571342,long,long,
102,134,AKYA,"Akoya to Report First Quarter 2023 Financial Results on May 8th, 2023",https://www.globenewswire.com/news-release/2023/04/06/2642490/0/en/Akoya-to-Report-First-Quarter-2023-Financial-Results-on-May-8th-2023.html,Calendar of Events,2023-04-06 08:00:00,pre_market,7.4499998093,7.4800000191,407.6000061035,406.7699890137,0.0040268739,-0.002036352,0.0060632259,long,long,
103,135,AKYA,"Akoya Biosciences Marks Milestone Achievement with Shipment of 1,000th Spatial Biology Instrument",https://www.globenewswire.com/news-release/2023/04/27/2656258/0/en/Akoya-Biosciences-Marks-Milestone-Achievement-with-Shipment-of-1-000th-Spatial-Biology-Instrument.html,Other News,2023-04-27 08:00:00,pre_market,6.7199997902,6.7399997711,404.3599853516,407.0,0.0029761877,0.0065288722,-0.0035526844,short,short,
104,118,AKRO,Akero Therapeutics to Present Late-Breaking Oral and Poster presentations on EFX Today at AASLD’s The Liver Meeting® 2022,https://www.globenewswire.com/news-release/2022/11/07/2549564/0/en/Akero-Therapeutics-to-Present-Late-Breaking-Oral-and-Poster-presentations-on-EFX-Today-at-AASLD-s-The-Liver-Meeting-2022.html,Calendar of Events,2022-11-07 07:30:00,pre_market,38.4799995422,39.4000015259,376.3500061035,377.7099914551,0.0239085757,0.0036136185,0.0202949572,long,long,
105,119,AKRO,Akero Therapeutics Presents Analyses of Phase 2b HARMONY Study at the 2023 International Liver Congress Reinforcing and Characterizing EFX-Related Improvements in Liver Histopathology,https://www.globenewswire.com/news-release/2023/06/23/2693588/0/en/Akero-Therapeutics-Presents-Analyses-of-Phase-2b-HARMONY-Study-at-the-2023-International-Liver-Congress-Reinforcing-and-Characterizing-EFX-Related-Improvements-in-Liver-Histopathol.html,Calendar of Events,2023-06-23 07:00:00,pre_market,52.0099983215,51.5999984741,436.5100097656,432.9299926758,-0.0078830967,-0.0082014547,0.000318358,long,long,
106,120,AKRO,Efruxifermin Granted FDA Breakthrough Therapy Designation for NASH,https://www.globenewswire.com/news-release/2022/12/08/2570081/0/en/Efruxifermin-Granted-FDA-Breakthrough-Therapy-Designation-for-NASH.html,Product / Services Announcement,2022-12-08 07:00:00,pre_market,42.1599998474,42.5499992371,393.1600036621,395.1400146484,0.0092504599,0.0050361455,0.0042143144,long,long,
107,121,AKRO,Akero Therapeutics to Present at Upcoming Healthcare Conferences in November,https://www.globenewswire.com/news-release/2023/11/08/2776046/0/en/Akero-Therapeutics-to-Present-at-Upcoming-Healthcare-Conferences-in-November.html,Calendar of Events,2023-11-08 07:00:00,pre_market,15.5699996948,15.5200004578,436.9299926758,437.549987793,-0.0032112549,0.0014189804,-0.0046302353,short,short,
108,122,AKRO,Akero Therapeutics Announces First Patients Dosed in Efruxifermin Phase 3 SYNCHRONY Program,https://www.globenewswire.com/news-release/2023/12/18/2797681/0/en/Akero-Therapeutics-Announces-First-Patients-Dosed-in-Efruxifermin-Phase-3-SYNCHRONY-Program.html,Clinical Study,2023-12-18 07:00:00,pre_market,22.9099998474,22.7099990845,469.3299865723,470.9800109863,-0.0087298457,0.0035157021,-0.0122455478,short,short,
109,123,AKRO,Akero Therapeutics to Present at the 42nd Annual J.P. Morgan Healthcare Conference,https://www.globenewswire.com/news-release/2024/01/03/2803286/0/en/Akero-Therapeutics-to-Present-at-the-42nd-Annual-J-P-Morgan-Healthcare-Conference.html,Calendar of Events,2024-01-03 08:15:00,pre_market,23.4799995422,23.3099994659,472.6499938965,470.4299926758,-0.0072402078,-0.0046969243,-0.0025432836,short,short,
