id,ticker,title,link,topic,published_est,market,begin_price,end_price,index_begin_price,index_end_price,daily_return,index_return,daily_alpha,actual_action,predicted_action,confidence
93,"ADXN","Addex’s Dipraglurant Development in Post-Stroke Recovery Supported by Data Published in Brain","https://www.globenewswire.com/news-release/2023/09/04/2736453/0/en/Addex-s-Dipraglurant-Development-in-Post-Stroke-Recovery-Supported-by-Data-Published-in-Brain.html","European Regulatory News","2023-09-04 01:00:00","no_market",(null),(null),(null),(null),(null),(null),(null),(null),"long",NaN
82,"ADXN","Addex Regains Nasdaq Listing Compliance","https://www.globenewswire.com/news-release/2023/11/08/2775790/0/en/Addex-Regains-Nasdaq-Listing-Compliance.html","European Regulatory News","2023-11-08 01:00:00","overnight",(null),(null),(null),(null),(null),(null),(null),(null),"long",NaN
80,"ADXN","Addex Reports Q1 2023 Financial Results and Provides Corporate Update","https://www.globenewswire.com/news-release/2023/05/11/2666253/0/en/Addex-Reports-Q1-2023-Financial-Results-and-Provides-Corporate-Update.html","European Regulatory News","2023-05-11 01:00:00","no_market",(null),(null),(null),(null),(null),(null),(null),(null),"long",NaN
83,"ADXN","Addex Reports Q1 2023 Financial Results and Provides Corporate Update","https://www.globenewswire.com/news-release/2023/05/11/2666253/0/en/Addex-Reports-Q1-2023-Financial-Results-and-Provides-Corporate-Update.html","European Regulatory News","2023-05-11 01:00:00","overnight",(null),(null),(null),(null),(null),(null),(null),(null),"long",NaN
84,"ADXN","Addex ADX71149 Phase 2 Epilepsy Study Expected to Readout Data in  Q2 2024","https://www.globenewswire.com/news-release/2023/09/05/2736936/0/en/Addex-ADX71149-Phase-2-Epilepsy-Study-Expected-to-Readout-Data-in-Q2-2024.html","European Regulatory News","2023-09-05 01:00:00","overnight",(null),(null),(null),(null),(null),(null),(null),(null),"long",NaN
89,"ADXN","Addex Reports Q3 2023 Financial Results and Provides Corporate Update","https://www.globenewswire.com/news-release/2023/11/29/2787467/0/en/Addex-Reports-Q3-2023-Financial-Results-and-Provides-Corporate-Update.html","European Regulatory News","2023-11-29 01:00:00","no_market",(null),(null),(null),(null),(null),(null),(null),(null),"long",NaN
90,"ADXN","Addex Announces Plan to Implement ADS Ratio Change","https://www.globenewswire.com/news-release/2023/10/06/2756301/0/en/Addex-Announces-Plan-to-Implement-ADS-Ratio-Change.html","European Regulatory News","2023-10-06 16:00:00","after_hours",(null),(null),(null),(null),(null),(null),(null),(null),"long",NaN
94,"ADXN","Addex Announces Participation in the Bio-Europe 2023 Conference","https://www.globenewswire.com/news-release/2023/11/02/2771873/0/en/Addex-Announces-Participation-in-the-Bio-Europe-2023-Conference.html","European Regulatory News","2023-11-02 02:00:00","no_market",(null),(null),(null),(null),(null),(null),(null),(null),"long",NaN
95,"ADXN","Addex to Present at the Swiss Equities Baader Conference","https://www.globenewswire.com/news-release/2024/01/09/2805955/0/en/Addex-to-Present-at-the-Swiss-Equities-Baader-Conference.html","European Regulatory News","2024-01-09 01:00:00","overnight",(null),(null),(null),(null),(null),(null),(null),(null),"long",NaN
96,"ADXN","Addex Creates Treasury Shares","https://www.globenewswire.com/news-release/2023/12/14/2795964/0/en/Addex-Creates-Treasury-Shares.html","European Regulatory News","2023-12-14 01:00:00","overnight",(null),(null),(null),(null),(null),(null),(null),(null),"long",NaN
107,"AKRO","Akero Therapeutics Reports Third Quarter 2023 Financial Results and Provides Business Update","https://www.globenewswire.com/news-release/2023/11/13/2778893/0/en/Akero-Therapeutics-Reports-Third-Quarter-2023-Financial-Results-and-Provides-Business-Update.html","Earnings Releases and Operating Results","2023-11-13 07:00:00","pre_market",14,14,441,439,-0,-0,0,"long","short",NaN
108,"AKRO","Akero Therapeutics to Present at the 41st Annual J.P. Morgan Healthcare Conference","https://www.globenewswire.com/news-release/2023/01/04/2582867/0/en/Akero-Therapeutics-to-Present-at-the-41st-Annual-J-P-Morgan-Healthcare-Conference.html","Trade Show","2023-01-04 08:00:00","pre_market",49,50,381,383,0,0,-0,"short","short",NaN
109,"AKRO","Akero Therapeutics Announces Publication of the Harmony Phase 2b Trial Results in The Lancet Gastroenterology & Hepatology","https://www.globenewswire.com/news-release/2023/10/04/2754507/0/en/Akero-Therapeutics-Announces-Publication-of-the-Harmony-Phase-2b-Trial-Results-in-The-Lancet-Gastroenterology-Hepatology.html","Clinical Study","2023-10-04 08:00:00","pre_market",47,48,422,422,0,0,0,"long","long",NaN
110,"AKRO","Akero Therapeutics to Present Late-Breaking Oral and Poster Presentations on EFX at AASLD’s The Liver Meeting® 2023","https://www.globenewswire.com/news-release/2023/11/10/2778341/0/en/Akero-Therapeutics-to-Present-Late-Breaking-Oral-and-Poster-Presentations-on-EFX-at-AASLD-s-The-Liver-Meeting-2023.html","Clinical Study","2023-11-10 08:57:00","pre_market",14,14,434,436,0,0,0,"long","long",NaN
111,"AKRO","Akero Therapeutics Reports Encouraging 36-Week Analysis of 96-Week Phase 2b SYMMETRY Study, with a Trend on Fibrosis Improvement and Statistically Significant Results for NASH Resolution, Markers of Liver Injury and Fibrosis, Insulin Sensitization and Lipoproteins","https://www.globenewswire.com/news-release/2023/10/10/2757329/0/en/Akero-Therapeutics-Reports-Encouraging-36-Week-Analysis-of-96-Week-Phase-2b-SYMMETRY-Study-with-a-Trend-on-Fibrosis-Improvement-and-Statistically-Significant-Results-for-NASH-Resol.html","Clinical Study","2023-10-10 07:00:00","pre_market",49,20,432,433,-1,0,-1,"short","short",NaN
112,"AKRO","Akero Therapeutics Reports Fourth Quarter and Full Year 2022 Financial Results","https://www.globenewswire.com/news-release/2023/03/17/2629388/0/en/Akero-Therapeutics-Reports-Fourth-Quarter-and-Full-Year-2022-Financial-Results.html","Earnings Releases and Operating Results","2023-03-17 07:00:00","pre_market",40,40,396,393,0,-0,0,"long","long",NaN
113,"AKRO","Akero Therapeutics to Present at Upcoming Healthcare Conferences in September","https://www.globenewswire.com/news-release/2023/08/31/2735089/0/en/Akero-Therapeutics-to-Present-at-Upcoming-Healthcare-Conferences-in-September.html","Calendar of Events","2023-08-31 07:00:00","pre_market",50,50,451,452,-0,0,-0,"short","short",NaN
102,"AEON","AEON Biopharma Presents Positive Results from Phase 2 Clinical Trial of ABP-450 (prabotulinumtoxinA) in Cervical Dystonia at the International Parkinson and Movement Disorders Society Congress®","https://www.globenewswire.com/news-release/2023/08/29/2733326/0/en/AEON-Biopharma-Presents-Positive-Results-from-Phase-2-Clinical-Trial-of-ABP-450-prabotulinumtoxinA-in-Cervical-Dystonia-at-the-International-Parkinson-and-Movement-Disorders-Societ.html","Research Analysis and Reports","2023-08-29 08:00:00","pre_market",4,4,443,443,0,-0,0,"long","long",NaN
114,"AKRO","Akero Therapeutics Reports First Quarter 2023 Financial Results and Provides Business Update","https://www.globenewswire.com/news-release/2023/05/15/2668591/0/en/Akero-Therapeutics-Reports-First-Quarter-2023-Financial-Results-and-Provides-Business-Update.html","Earnings Releases and Operating Results","2023-05-15 07:00:00","pre_market",46,46,412,412,-0,0,-0,"short","short",NaN
115,"AKRO","Akero Therapeutics Appoints Patrick Lamy as Senior Vice President, Commercial Strategy","https://www.globenewswire.com/news-release/2023/01/10/2586110/0/en/Akero-Therapeutics-Appoints-Patrick-Lamy-as-Senior-Vice-President-Commercial-Strategy.html","Management Changes","2023-01-10 08:00:00","pre_market",44,44,388,387,0,-0,0,"long","short",NaN
104,"AEON","AEON Biopharma Completes Enrollment in Phase 2 Study of ABP-450 (prabotulinumtoxinA) for Preventive Treatment of Chronic Migraine","https://www.globenewswire.com/news-release/2023/12/12/2794700/0/en/AEON-Biopharma-Completes-Enrollment-in-Phase-2-Study-of-ABP-450-prabotulinumtoxinA-for-Preventive-Treatment-of-Chronic-Migraine.html","Clinical Study","2023-12-12 08:00:00","pre_market",6,7,462,462,0,-0,0,"long","long",NaN
103,"AEON","Strathspey Crown Holdings Group, LLC Provides Clarifying Statement Regarding Form 4 Filing with SEC for Holdings in AEON Biopharma","https://www.globenewswire.com/news-release/2023/08/16/2726201/0/en/Strathspey-Crown-Holdings-Group-LLC-Provides-Clarifying-Statement-Regarding-Form-4-Filing-with-SEC-for-Holdings-in-AEON-Biopharma.html","Regulatory information","2023-08-16 07:00:00","pre_market",4,5,443,442,0,-0,0,"long","long",NaN
117,"AKRO","Akero Therapeutics’ Phase 2b SYMMETRY Cohort D Study Met Safety & Tolerability Endpoints and Showed Adding EFX to GLP-1 Therapy Significantly Improved Non-Invasive Markers of NASH-Related Disease","https://www.globenewswire.com/news-release/2023/06/05/2681816/0/en/Akero-Therapeutics-Phase-2b-SYMMETRY-Cohort-D-Study-Met-Safety-Tolerability-Endpoints-and-Showed-Adding-EFX-to-GLP-1-Therapy-Significantly-Improved-Non-Invasive-Markers-of-NASH-Rel.html","Clinical Study","2023-06-05 07:00:00","pre_market",47,46,428,428,-0,0,-0,"short","long",NaN
116,"AKRO","Akero Therapeutics Reports Second Quarter 2023 Financial Results and Provides Business Update","https://www.globenewswire.com/news-release/2023/08/11/2723407/0/en/Akero-Therapeutics-Reports-Second-Quarter-2023-Financial-Results-and-Provides-Business-Update.html","Earnings Releases and Operating Results","2023-08-11 06:00:00","pre_market",45,46,446,444,0,-0,0,"long","long",NaN
125,"AKYA","Akoya Biosciences Introduces PhenoCode Discovery Panels to Simplify PhenoCycler-Fusion Workflow","https://www.globenewswire.com/news-release/2023/04/12/2645262/0/en/Akoya-Biosciences-Introduces-PhenoCode-Discovery-Panels-to-Simplify-PhenoCycler-Fusion-Workflow.html","Product / Services Announcement","2023-04-12 08:00:00","pre_market",7,7,410,412,0,0,0,"long","long",NaN
126,"AKYA","Akoya Biosciences to Present First-of-its-Kind Spatial Multiomics Dataset at 2023 AGBT General Meeting","https://www.globenewswire.com/news-release/2023/02/01/2599401/0/en/Akoya-Biosciences-to-Present-First-of-its-Kind-Spatial-Multiomics-Dataset-at-2023-AGBT-General-Meeting.html","Health","2023-02-01 08:00:00","pre_market",11,11,406,405,0,-0,0,"long","long",NaN
127,"AKYA","Akoya to Participate at Three Upcoming Investor Conferences","https://www.globenewswire.com/news-release/2023/11/02/2772246/0/en/Akoya-to-Participate-at-Three-Upcoming-Investor-Conferences.html","Calendar of Events","2023-11-02 08:00:00","pre_market",3,4,423,427,0,0,0,"long","long",NaN
129,"AKYA","Akoya to Report Fourth Quarter and Full Year 2022 Financial Results on March 6th, 2023 and Participate at Two Upcoming Investor Conferences","https://www.globenewswire.com/news-release/2023/02/06/2602048/0/en/Akoya-to-Report-Fourth-Quarter-and-Full-Year-2022-Financial-Results-on-March-6th-2023-and-Participate-at-Two-Upcoming-Investor-Conferences.html","Conference Calls/ Webcasts","2023-02-06 08:05:00","pre_market",12,12,412,410,-0,-0,-0,"short","short",NaN
130,"AKYA","Akoya to Report Second Quarter 2023 Financial Results on August 7th, 2023","https://www.globenewswire.com/news-release/2023/07/12/2703488/0/en/Akoya-to-Report-Second-Quarter-2023-Financial-Results-on-August-7th-2023.html","Conference Calls/ Webcasts","2023-07-12 08:05:00","pre_market",7,7,442,446,-0,0,-0,"short","short",NaN
131,"AKYA","Akoya Biosciences to Showcase New Spatial Biology 2.0 Solutions and Spatial Phenotyping Data at SITC 2023","https://www.globenewswire.com/news-release/2023/10/31/2770244/0/en/Akoya-Biosciences-to-Showcase-New-Spatial-Biology-2-0-Solutions-and-Spatial-Phenotyping-Data-at-SITC-2023.html","Calendar of Events","2023-10-31 09:00:00","pre_market",3,3,416,416,-0,0,-0,"short","short",NaN
132,"AKYA","Akoya Biosciences and Enable Medicine Introduce Cloud Platform to Power Faster Analysis of PhenoCycler-Fusion Data","https://www.globenewswire.com/news-release/2023/04/12/2645278/0/en/Akoya-Biosciences-and-Enable-Medicine-Introduce-Cloud-Platform-to-Power-Faster-Analysis-of-PhenoCycler-Fusion-Data.html","Partnerships","2023-04-12 08:00:00","pre_market",7,7,410,412,0,0,0,"long","long",NaN
133,"AKYA","Akoya Biosciences Announces Appointment of Jennifer Kamocsay as General Counsel","https://www.globenewswire.com/news-release/2023/02/28/2617008/0/en/Akoya-Biosciences-Announces-Appointment-of-Jennifer-Kamocsay-as-General-Counsel.html","Directors and Officers","2023-02-28 08:00:00","pre_market",12,12,398,397,0,-0,0,"long","long",NaN
134,"AKYA","Akoya to Report First Quarter 2023 Financial Results on May 8th, 2023","https://www.globenewswire.com/news-release/2023/04/06/2642490/0/en/Akoya-to-Report-First-Quarter-2023-Financial-Results-on-May-8th-2023.html","Calendar of Events","2023-04-06 08:00:00","pre_market",7,7,408,407,0,-0,0,"long","long",NaN
135,"AKYA","Akoya Biosciences Marks Milestone Achievement with Shipment of 1,000th Spatial Biology Instrument","https://www.globenewswire.com/news-release/2023/04/27/2656258/0/en/Akoya-Biosciences-Marks-Milestone-Achievement-with-Shipment-of-1-000th-Spatial-Biology-Instrument.html","Other News","2023-04-27 08:00:00","pre_market",7,7,404,407,0,0,-0,"short","short",NaN
118,"AKRO","Akero Therapeutics to Present Late-Breaking Oral and Poster presentations on EFX Today at AASLD’s The Liver Meeting® 2022","https://www.globenewswire.com/news-release/2022/11/07/2549564/0/en/Akero-Therapeutics-to-Present-Late-Breaking-Oral-and-Poster-presentations-on-EFX-Today-at-AASLD-s-The-Liver-Meeting-2022.html","Calendar of Events","2022-11-07 07:30:00","pre_market",38,39,376,378,0,0,0,"long","long",NaN
119,"AKRO","Akero Therapeutics Presents Analyses of Phase 2b HARMONY Study at the 2023 International Liver Congress Reinforcing and Characterizing EFX-Related Improvements in Liver Histopathology","https://www.globenewswire.com/news-release/2023/06/23/2693588/0/en/Akero-Therapeutics-Presents-Analyses-of-Phase-2b-HARMONY-Study-at-the-2023-International-Liver-Congress-Reinforcing-and-Characterizing-EFX-Related-Improvements-in-Liver-Histopathol.html","Calendar of Events","2023-06-23 07:00:00","pre_market",52,52,437,433,-0,-0,0,"long","long",NaN
120,"AKRO","Efruxifermin Granted FDA Breakthrough Therapy Designation for NASH","https://www.globenewswire.com/news-release/2022/12/08/2570081/0/en/Efruxifermin-Granted-FDA-Breakthrough-Therapy-Designation-for-NASH.html","Product / Services Announcement","2022-12-08 07:00:00","pre_market",42,43,393,395,0,0,0,"long","long",NaN
121,"AKRO","Akero Therapeutics to Present at Upcoming Healthcare Conferences in November","https://www.globenewswire.com/news-release/2023/11/08/2776046/0/en/Akero-Therapeutics-to-Present-at-Upcoming-Healthcare-Conferences-in-November.html","Calendar of Events","2023-11-08 07:00:00","pre_market",16,16,437,438,-0,0,-0,"short","short",NaN
122,"AKRO","Akero Therapeutics Announces First Patients Dosed in Efruxifermin Phase 3 SYNCHRONY Program","https://www.globenewswire.com/news-release/2023/12/18/2797681/0/en/Akero-Therapeutics-Announces-First-Patients-Dosed-in-Efruxifermin-Phase-3-SYNCHRONY-Program.html","Clinical Study","2023-12-18 07:00:00","pre_market",23,23,469,471,-0,0,-0,"short","short",NaN
123,"AKRO","Akero Therapeutics to Present at the 42nd Annual J.P. Morgan Healthcare Conference","https://www.globenewswire.com/news-release/2024/01/03/2803286/0/en/Akero-Therapeutics-to-Present-at-the-42nd-Annual-J-P-Morgan-Healthcare-Conference.html","Calendar of Events","2024-01-03 08:15:00","pre_market",23,23,473,470,-0,-0,-0,"short","short",NaN
141,"ALERS.PA","Eurobio Scientific : l’assemblée générale approuve l’ensemble des résolutions","https://www.globenewswire.com/news-release/2023/06/16/2689837/0/fr/Eurobio-Scientific-l-assembl%C3%A9e-g%C3%A9n%C3%A9rale-approuve-l-ensemble-des-r%C3%A9solutions.html","European Regulatory News","2023-06-16 11:45:00","market_open",15,15,443,439,-0,-0,0,"long","long",NaN
142,"ALERS.PA","Eurobio Scientific formalises the appointment of Anne-Sophie Hérelle as Group CFO","https://www.globenewswire.com/news-release/2023/02/08/2604261/0/en/Eurobio-Scientific-formalises-the-appointment-of-Anne-Sophie-H%C3%A9relle-as-Group-CFO.html","European Regulatory News","2023-02-08 11:45:00","market_open",18,18,413,411,0,-0,0,"long","long",NaN
143,"ALERS.PA","Eurobio Scientific becomes one of the first European companies to obtain IVDR1 CE marking of PCR tests","https://www.globenewswire.com/news-release/2023/05/23/2674617/0/en/Eurobio-Scientific-becomes-one-of-the-first-European-companies-to-obtain-IVDR1-CE-marking-of-PCR-tests.html","European Regulatory News","2023-05-23 11:45:00","market_open",17,17,417,414,0,-0,0,"long","long",NaN
144,"ALERS.PA","EUROBIO SCIENTIFIC : RESULTATS DU 1ER SEMESTRE 2023","https://www.globenewswire.com/news-release/2023/10/11/2758684/0/fr/EUROBIO-SCIENTIFIC-RESULTATS-DU-1ER-SEMESTRE-2023.html","European Regulatory News","2023-10-11 12:52:00","market_open",13,13,436,436,0,0,-0,"short","short",NaN
145,"ALERS.PA","Eurobio Scientific : Results for the First Half of 2023","https://www.globenewswire.com/news-release/2023/10/11/2758684/0/en/Eurobio-Scientific-Results-for-the-First-Half-of-2023.html","European Regulatory News","2023-10-11 12:52:00","market_open",13,13,436,436,0,0,-0,"short","short",NaN
147,"ALERS.PA","Eurobio Scientific : MISE À DISPOSITION DU RAPPORT FINANCIER ANNUEL 2022","https://www.globenewswire.com/news-release/2023/04/28/2657647/0/fr/Eurobio-Scientific-MISE-%C3%80-DISPOSITION-DU-RAPPORT-FINANCIER-ANNUEL-2022.html","European Regulatory News","2023-04-28 11:45:00","market_open",16,16,411,416,-0,0,-0,"short","long",NaN
